Easting Northing EcaH1 I1 EcaH05 i05 elevation
741716.932 3669776.991 36.93 -1.42 17.31 -0.74 69.807
741715.147 3669776.877 35.45 -1.47 16.77 -0.73 69.828
741714.339 3669776.827 34.47 -1.47 16.69 -0.74 69.831
741713.728 3669776.792 33.92 -1.45 16.22 -0.75 69.834
741712.067 3669776.726 33.73 -1.42 15.91 -0.73 69.844
741711.694 3669776.712 32.71 -1.41 15.05 -0.72 69.847
741711.331 3669776.706 31.23 -1.38 14.3 -0.72 69.851
741710.937 3669776.698 32.24 -1.39 14.85 -0.72 69.855
741710.509 3669776.691 32.05 -1.39 15.63 -0.71 69.86
741710.081 3669776.683 33.26 -1.34 15.44 -0.72 69.864
741709.017 3669776.686 33.34 -1.39 15.16 -0.74 69.86
741707.096 3669776.727 32.52 -1.39 14.73 -0.74 69.843
741706.786 3669776.738 33.14 -1.41 14.97 -0.74 69.846
741706.038 3669776.765 33.38 -1.43 15.05 -0.75 69.854
741705.145 3669776.801 33.69 -1.39 15.01 -0.75 69.861
741703.784 3669776.868 33.18 -1.45 14.62 -0.74 69.858
741702.879 3669776.912 33.1 -1.45 14.85 -0.74 69.852
741702.218 3669776.945 32.44 -1.44 15.05 -0.77 69.842
741701.445 3669776.983 33.69 -1.42 15.13 -0.78 69.83
741700.804 3669777.012 32.98 -1.4 15.32 -0.76 69.819
741698.523 3669777.068 33.22 -1.42 15.71 -0.78 69.761
741698.458 3669777.068 33.61 -1.44 15.83 -0.78 69.76
741698.141 3669777.07 34 -1.44 15.91 -0.79 69.756
741697.505 3669777.075 33.45 -1.42 15.98 -0.79 69.747
741696.805 3669777.079 33.57 -1.45 15.67 -0.81 69.737
741695.711 3669777.094 33.45 -1.44 15.59 -0.8 69.741
741694.351 3669777.116 32.75 -1.44 15.48 -0.8 69.754
741693.71 3669777.137 32.91 -1.47 15.79 -0.81 69.754
741693.163 3669777.156 33.14 -1.45 15.67 -0.8 69.752
741691.832 3669777.203 33.41 -1.42 14.93 -0.79 69.753
741690.818 3669777.237 32.36 -1.46 14.97 -0.79 69.777
741689.696 3669777.271 32.24 -1.41 14.42 -0.76 69.8
741688.972 3669777.266 31.31 -1.4 13.33 -0.74 69.802
741688.358 3669777.262 30.84 -1.41 13.33 -0.76 69.803
741687.633 3669777.258 30.99 -1.42 13.21 -0.76 69.805
741686.229 3669777.259 30.99 -1.43 13.76 -0.76 69.808
741684.446 3669777.288 29.43 -1.36 13.29 -0.73 69.804
741683.794 3669777.308 31.15 -1.35 13.37 -0.72 69.8
741681.782 3669777.364 31.27 -1.41 13.52 -0.74 69.783
741680.854 3669777.388 30.21 -1.43 13.88 -0.76 69.774
741680.216 3669777.392 31.11 -1.42 14.03 -0.76 69.774
741678.43 3669777.407 31.07 -1.44 14.66 -0.77 69.776
741678.265 3669777.412 32.05 -1.4 14.77 -0.78 69.778
741678.015 3669777.419 31.97 -1.44 14.77 -0.77 69.781
741676.853 3669777.45 32.28 -1.42 14.62 -0.78 69.795
741676.25 3669777.467 32.63 -1.43 15.05 -0.78 69.797
741675.799 3669777.481 33.45 -1.39 15.67 -0.77 69.791
741675.232 3669777.499 33.49 -1.39 16.06 -0.78 69.783
741674.856 3669777.511 34.78 -1.45 15.98 -0.78 69.777
741674.479 3669777.524 34.86 -1.44 16.22 -0.79 69.772
741672.707 3669777.55 34.78 -1.41 16.38 -0.77 69.791
741671.371 3669777.581 35.13 -1.43 15.95 -0.77 69.807
741670.56 3669777.609 35.17 -1.41 16.06 -0.77 69.812
741668.311 3669777.677 34.94 -1.37 15.83 -0.74 69.832
741667.132 3669777.703 35.17 -1.41 15.91 -0.74 69.839
741666.543 3669777.708 35.48 -1.4 16.41 -0.75 69.832
741665.58 3669777.714 34.43 -1.4 16.26 -0.73 69.822
741662.433 3669777.68 35.17 -1.39 15.87 -0.73 69.786
741662.433 3669777.68 35.48 -1.4 16.45 -0.72 69.786
741662.11 3669777.673 36.31 -1.34 17.16 -0.71 69.785
741661.402 3669777.658 36.42 -1.18 17.86 -0.68 69.782
741660.47 3669777.639 37.56 -1.05 18.21 -0.67 69.779
741659.655 3669777.627 37.36 -0.95 17.98 -0.66 69.781
741658.368 3669777.607 38.69 -0.87 18.52 -0.65 69.785
741657.593 3669777.616 39.78 -0.98 19.19 -0.69 69.791
741656.985 3669777.626 39.2 -1.09 19.27 -0.71 69.796
741656.325 3669777.636 38.96 -1.16 18.76 -0.72 69.802
741655.294 3669777.663 37.52 -1.26 18.33 -0.74 69.798
741654.09 3669777.701 37.59 -1.36 17.82 -0.75 69.785
741653.054 3669777.731 36.66 -1.42 16.88 -0.75 69.77
741652.832 3669777.737 35.33 -1.44 16.45 -0.73 69.766
741652.227 3669777.754 35.45 -1.45 15.79 -0.73 69.756
741651.619 3669777.771 35.09 -1.45 16.26 -0.73 69.745
741650.404 3669777.797 35.09 -1.43 16.14 -0.74 69.73
741648.97 3669777.825 34.74 -1.4 15.87 -0.73 69.715
741648.452 3669777.833 35.06 -1.41 15.71 -0.75 69.707
741647.672 3669777.846 35.8 -1.4 15.95 -0.75 69.694
741646.946 3669777.858 35.09 -1.43 16.18 -0.73 69.683
741646.337 3669777.876 34.47 -1.43 15.79 -0.74 69.68
741644.436 3669777.963 34.55 -1.39 15.24 -0.74 69.695
741643.692 3669778 33.57 -1.38 14.66 -0.73 69.698
741642.988 3669778.035 33.88 -1.38 14.77 -0.73 69.7
741642.085 3669778.081 34.39 -1.41 14.58 -0.74 69.703
741641.986 3669778.086 34.74 -1.41 14.62 -0.74 69.703
741640.804 3669778.095 35.29 -1.39 15.16 -0.74 69.708
741639.447 3669778.1 35.06 -1.41 15.83 -0.73 69.711
741638.615 3669778.08 35.09 -1.44 16.26 -0.74 69.69
741637.972 3669778.065 35.68 -1.46 16.45 -0.75 69.673
741637.14 3669778.045 35.02 -1.44 16.73 -0.75 69.652
741636.079 3669778.062 35.64 -1.5 16.57 -0.74 69.616
741634.672 3669778.086 36.54 -1.49 17.2 -0.75 69.571
741634.069 3669778.107 37.16 -1.45 17.86 -0.76 69.576
741633.343 3669778.132 37.67 -1.43 17.7 -0.77 69.582
741632.32 3669778.168 38.77 -1.43 18.13 -0.74 69.59
741631.168 3669778.206 38.77 -1.41 18.21 -0.73 69.561
741629.763 3669778.252 39.23 -1.46 18.6 -0.76 69.53
741628.909 3669778.275 39.9 -1.44 19.15 -0.73 69.539
741628.373 3669778.29 41.31 -1.44 19.3 -0.74 69.544
741627.789 3669778.306 42.13 -1.46 20.01 -0.75 69.55
741626.975 3669778.323 41.7 -1.42 19.34 -0.75 69.546
741625.209 3669778.352 41.27 -1.38 19.15 -0.75 69.514
741624.628 3669778.368 41.66 -1.41 18.84 -0.76 69.508
741624.096 3669778.388 40.48 -1.45 19.3 -0.77 69.504
741623.518 3669778.409 39.9 -1.41 19.27 -0.75 69.501
741623.075 3669778.425 40.17 -1.41 18.95 -0.76 69.498
741621.386 3669778.492 39.55 -1.44 18.84 -0.77 69.495
741619.967 3669778.552 39.55 -1.43 18.45 -0.75 69.491
741619.247 3669778.585 39.27 -1.42 18.64 -0.75 69.483
741618.291 3669778.63 38.06 -1.42 18.25 -0.76 69.471
741618.147 3669778.636 36.85 -1.4 17.39 -0.74 69.469
741615.669 3669778.747 37.44 -1.39 17.04 -0.74 69.474
741615.353 3669778.763 37.16 -1.4 17.12 -0.75 69.479
741614.636 3669778.804 36.97 -1.46 17.27 -0.76 69.496
741613.863 3669778.848 37.44 -1.49 17.31 -0.75 69.514
741613.312 3669778.879 37.59 -1.49 17.27 -0.74 69.527
741612.043 3669778.981 37.63 -1.48 17.66 -0.74 69.494
741610.787 3669779.083 38.14 -1.52 18.13 -0.76 69.456
741610.183 3669779.12 37.98 -1.49 18.37 -0.77 69.446
741609.531 3669779.161 38.49 -1.47 18.52 -0.78 69.437
741608.93 3669779.198 37.91 -1.44 18.25 -0.76 69.428
741608.193 3669779.209 37.44 -1.46 17.7 -0.77 69.421
741607.539 3669779.198 37.16 -1.44 17.78 -0.77 69.417
741606.997 3669779.189 36.89 -1.47 17.16 -0.76 69.414
741606.399 3669779.179 36.77 -1.46 17.35 -0.75 69.411
741603.236 3669779.125 36.38 -1.42 17.55 -0.75 69.454
741603.129 3669779.126 36.97 -1.45 17.86 -0.75 69.456
741602.923 3669779.128 36.93 -1.49 18.41 -0.76 69.46
741601.887 3669779.14 37.24 -1.49 18.25 -0.77 69.479
741601.299 3669779.161 38.57 -1.49 18.68 -0.78 69.487
741600.688 3669779.187 39.04 -1.56 18.48 -0.79 69.494
741600.247 3669779.206 39.2 -1.6 20.79 -0.81 69.499
741599.546 3669779.235 39.27 -1.59 20.36 -0.82 69.508
741598.438 3669779.281 38.1 -1.57 19.27 -0.81 69.522
741595.477 3669779.415 39.08 -1.58 19.5 -0.8 69.588
741595.219 3669779.427 39.82 -1.57 19.7 -0.8 69.596
741595.023 3669779.436 40.52 -1.56 19.89 -0.79 69.601
741594.229 3669779.463 41.34 -1.57 20.55 -0.81 69.595
741593.188 3669779.497 41.38 -1.58 20.91 -0.82 69.584
741592.359 3669779.51 42.44 -1.56 20.32 -0.82 69.578
741591.566 3669779.499 41.5 -1.63 20.4 -0.81 69.578
741590.715 3669779.488 41.54 -1.57 20.16 -0.8 69.577
741590.068 3669779.486 40.84 -1.59 19.66 -0.79 69.581
741588.337 3669779.5 40.64 -1.58 19.81 -0.78 69.607
741587.209 3669779.53 40.13 -1.59 19.66 -0.78 69.617
741585.424 3669779.587 40.29 -1.58 19.15 -0.78 69.619
741583.77 3669779.604 39.63 -1.62 19.5 -0.8 69.566
741583.657 3669779.606 38.81 -1.67 18.6 -0.79 69.562
741582.956 3669779.613 38.41 -1.56 18.13 -0.78 69.562
741582.455 3669779.618 37.83 -1.55 17.9 -0.79 69.576
741581.999 3669779.622 37.44 -1.5 17.27 -0.77 69.588
741581.455 3669779.628 37.09 -1.48 17.74 -0.76 69.603
741580.821 3669779.635 37.56 -1.47 18.29 -0.76 69.615
741579.101 3669779.658 38.06 -1.48 18.72 -0.77 69.583
741577.318 3669779.663 38.69 -1.49 18.29 -0.78 69.579
741576.556 3669779.662 38.06 -1.53 18.6 -0.79 69.583
741575.783 3669779.661 37.24 -1.54 18.84 -0.79 69.59
741575.217 3669779.661 37.75 -1.56 18.52 -0.81 69.598
741573.562 3669779.672 37.75 -1.54 18.33 -0.82 69.619
741571.769 3669779.748 37.56 -1.57 18.02 -0.8 69.622
741568.293 3669779.866 37.79 -1.56 18.17 -0.8 69.635
741568.293 3669779.866 37.83 -1.54 18.02 -0.79 69.635
741568.09 3669779.871 38.53 -1.56 18.48 -0.79 69.638
741567.55 3669779.882 38.96 -1.62 19.11 -0.81 69.646
741567.214 3669779.889 38.88 -1.63 19.42 -0.83 69.651
741566.499 3669779.908 39.86 -1.63 19.42 -0.83 69.661
741565.441 3669779.95 40.41 -1.63 19.46 -0.82 69.67
741564.244 3669779.998 40.68 -1.64 19.93 -0.83 69.68
741563.561 3669780.025 41.15 -1.6 20.55 -0.84 69.687
741562.936 3669780.05 41.23 -1.59 20.79 -0.84 69.692
741562.14 3669780.082 41.27 -1.58 20.75 -0.81 69.699
741560.578 3669780.072 41.03 -1.58 20.59 -0.82 69.716
741559.916 3669780.065 41.93 -1.62 21.22 -0.82 69.723
741559.525 3669780.062 41.93 -1.6 21.1 -0.82 69.725
741558.944 3669780.066 42.44 -1.62 21.38 -0.81 69.717
741558.359 3669780.071 43.06 -1.6 21.1 -0.82 69.709
741557.824 3669780.075 43.1 -1.58 21.06 -0.83 69.701
741557.293 3669780.079 42.59 -1.58 20.59 -0.83 69.694
741555.957 3669780.108 41.97 -1.55 20.36 -0.83 69.708
741554.683 3669780.14 40.95 -1.57 20.09 -0.8 69.719
741553.582 3669780.175 41.19 -1.53 19.66 -0.8 69.721
741553.031 3669780.192 40.52 -1.48 19.15 -0.79 69.721
741551.268 3669780.26 40.8 -1.47 19.58 -0.78 69.703
741549.904 3669780.321 41.23 -1.47 19.85 -0.79 69.689
741549.227 3669780.357 41.15 -1.48 19.42 -0.79 69.689
741548.491 3669780.396 41.58 -1.49 19.15 -0.79 69.688
741547.64 3669780.441 40.6 -1.47 19.54 -0.79 69.697
741546.519 3669780.5 40.8 -1.46 19.15 -0.79 69.725
741544.828 3669780.582 39.86 -1.5 19.81 -0.81 69.755
741544.326 3669780.603 40.6 -1.52 19.93 -0.81 69.76
741543.659 3669780.632 40.13 -1.52 19.97 -0.81 69.767
741542.586 3669780.661 40.76 -1.54 19.85 -0.8 69.773
741541.342 3669780.688 40.6 -1.53 19.81 -0.81 69.778
741540.106 3669780.714 39.55 -1.53 19.11 -0.79 69.794
741539.685 3669780.723 38.61 -1.54 19.23 -0.79 69.8
741536.297 3669780.803 38.65 -1.55 18.37 -0.78 69.811
741536.18 3669780.806 37.95 -1.54 18.41 -0.8 69.812
741536.119 3669780.808 38.06 -1.59 18.48 -0.82 69.812
741535.412 3669780.83 37.56 -1.62 18.29 -0.83 69.815
741534.528 3669780.857 38.3 -1.62 19.15 -0.84 69.819
741533.631 3669780.888 38.34 -1.61 19.19 -0.85 69.843
741532.611 3669780.924 37.83 -1.63 19.07 -0.85 69.876
741531.174 3669780.966 37.32 -1.6 18.64 -0.84 69.899
741530.591 3669780.981 38.38 -1.6 18.56 -0.84 69.902
741529.954 3669780.998 37.98 -1.59 18.56 -0.84 69.906
741528.929 3669781.026 38.02 -1.56 18.6 -0.85 69.933
741527.906 3669781.053 38.96 -1.59 19.23 -0.85 69.961
741527.038 3669781.071 37.83 -1.62 18.64 -0.85 69.98
741526.63 3669781.077 38.45 -1.57 18.99 -0.85 69.987
741525.998 3669781.087 38.18 -1.56 18.76 -0.83 69.999
741525.5 3669781.095 38.3 -1.58 18.91 -0.81 70.008
741524.611 3669781.1 38.69 -1.56 19.3 -0.81 69.993
741524.204 3669781.101 38.96 -1.57 19.5 -0.83 69.983
741523.107 3669781.105 39.08 -1.61 19.81 -0.83 69.958
741520.678 3669781.183 39.04 -1.58 19.73 -0.81 69.983
741520.417 3669781.191 38.81 -1.56 18.76 -0.8 69.985
741519.549 3669781.219 37.32 -1.59 18.56 -0.81 69.992
741518.519 3669781.249 37.01 -1.6 18.56 -0.81 69.999
741517.662 3669781.249 36.97 -1.53 21.45 -0.75 70.004
741516.873 3669781.249 37.32 -1.49 21.45 -0.71 70.008
741515.955 3669781.255 36.23 -1.55 20.05 -0.78 70.021
741514.844 3669781.275 35.33 -1.64 18.88 -0.82 70.051
741513.928 3669781.292 34.2 -1.7 17.59 -0.82 70.069
741513.01 3669781.307 35.29 -1.69 17.63 -0.82 69.978
741512.398 3669781.317 35.37 -1.66 17.23 -0.84 69.917
741510.932 3669781.343 34.74 -1.66 17.59 -0.86 69.855
741510.583 3669781.349 35.52 -1.66 17.43 -0.86 69.856
741509.339 3669781.373 34.35 -1.69 17.43 -0.86 69.865
741508.548 3669781.386 34.7 -1.69 16.84 -0.86 69.878
741508.25 3669781.391 34.08 -1.69 16.92 -0.87 69.883
741507.608 3669781.401 33.45 -1.67 15.98 -0.84 69.894
741506.706 3669781.42 33.18 -1.64 15.55 -0.84 69.926
741505.344 3669781.453 32.52 -1.59 14.89 -0.83 69.999
741504.409 3669781.468 32.01 -1.59 14.66 -0.83 70.023
741503.752 3669781.473 31.58 -1.62 14.81 -0.83 70.023
741503.039 3669781.478 31.38 -1.63 14.7 -0.83 70.022
741502.045 3669781.485 32.79 -1.64 15.16 -0.82 70.018
741500.668 3669781.496 33.1 -1.68 15.79 -0.82 70.008
741499.814 3669781.512 34.08 -1.75 15.67 -0.85 70.013
741499.152 3669781.529 34.27 -1.72 15.71 -0.85 70.022
741498.591 3669781.543 33.84 -1.66 15.83 -0.84 70.031
741497.46 3669781.548 33.22 -1.73 16.22 -0.85 70.051
741496.313 3669781.53 34.59 -1.72 16.45 -0.86 70.074
741495.414 3669781.519 33.96 -1.69 16.26 -0.85 70.092
741494.75 3669781.515 33.57 -1.65 16.22 -0.82 70.103
741494.142 3669781.512 33.57 -1.67 15.98 -0.82 70.113
741492.325 3669781.522 33.53 -1.68 16.14 -0.85 70.169
741491.314 3669781.535 33.49 -1.69 15.48 -0.84 70.209
741490.62 3669781.534 32.91 -1.69 15.2 -0.83 70.224
741489.811 3669781.528 32.98 -1.7 14.7 -0.82 70.237
741489.153 3669781.523 32.28 -1.68 14.15 -0.8 70.248
741488.354 3669781.517 31.93 -1.65 14.23 -0.79 70.255
741485.897 3669781.503 31.38 -1.66 14.38 -0.8 70.263
741485.703 3669781.502 31.23 -1.65 14.07 -0.78 70.264
741485.381 3669781.502 30.84 -1.67 14.03 -0.79 70.265
741484.606 3669781.5 31.07 -1.7 13.99 -0.8 70.269
741483.622 3669781.505 30.6 -1.71 14.23 -0.81 70.281
741482.2 3669781.522 31.38 -1.71 14.58 -0.81 70.31
741481.342 3669781.534 31.19 -1.69 14.07 -0.79 70.305
741480.505 3669781.545 30.33 -1.73 13.48 -0.77 70.274
741479.193 3669781.564 30.02 -1.65 13.02 -0.78 70.232
741477.619 3669781.589 30.41 -1.65 13.25 -0.78 70.234
741476.864 3669781.604 30.6 -1.7 13.13 -0.79 70.231
741476.232 3669781.622 30.29 -1.65 13.02 -0.78 70.217
741475.724 3669781.637 29.98 -1.69 12.66 -0.78 70.205
741474.882 3669781.662 30.09 -1.69 12.35 -0.8 70.186
741474.798 3669781.665 29.2 -1.71 12.08 -0.83 70.184
741471.592 3669781.801 28.34 -1.72 11.53 -0.86 70.236
741470.319 3669781.839 27.4 -1.72 11.3 -0.85 70.277
741470.319 3669781.839 26.31 -1.7 11.38 -0.84 70.277
741469.623 3669781.851 26.42 -1.68 11.06 -0.83 70.299
741467.504 3669781.873 26.27 -1.66 10.79 -0.82 70.352
741467.351 3669781.874 26.46 -1.66 10.67 -0.82 70.352
741465.44 3669781.897 25.64 -1.67 10.59 -0.83 70.368
741464.83 3669781.91 25.76 -1.68 10.75 -0.84 70.385
741464.45 3669781.919 25.52 -1.71 11.06 -0.83 70.396
741463.907 3669781.932 25.88 -1.7 10.75 -0.83 70.41
741463.49 3669781.942 24.94 -1.71 10.83 -0.84 70.42
741463.072 3669781.952 24.39 -1.71 10.67 -0.84 70.431
741462.105 3669781.964 24.23 -1.71 10.4 -0.84 70.454
741460.599 3669781.978 24.35 -1.78 10.13 -0.84 70.498
741460.566 3669781.978 24.04 -1.79 9.85 -0.84 70.499
741460.534 3669781.979 24.82 -1.79 9.93 -0.85 70.5
741460.14 3669781.985 25.29 -1.75 10.05 -0.85 70.515
741459.692 3669782 24.78 -1.77 9.93 -0.86 70.531
741459.139 3669782.021 24.51 -1.72 10.36 -0.86 70.551
741458.595 3669782.035 24.43 -1.68 10.2 -0.85 70.57
741458.207 3669782.039 24.31 -1.71 10.52 -0.85 70.582
741457.849 3669782.043 23.92 -1.72 10.36 -0.86 70.594
741456.92 3669782.041 23.92 -1.71 10.09 -0.87 70.61
741456.684 3669782.04 25.06 -1.71 10.4 -0.86 70.613
741456.281 3669782.044 25.09 -1.68 10.75 -0.86 70.622
741455.425 3669782.065 25.76 -1.69 10.4 -0.87 70.644
741455.425 3669782.065 25.48 -1.72 10.63 -0.87 70.644
741455.319 3669782.067 25.72 -1.71 10.67 -0.86 70.646
741454.531 3669782.085 26.66 -1.71 10.79 -0.85 70.704
741453.972 3669782.097 26.62 -1.69 10.52 -0.82 70.73
741453.639 3669782.102 25.64 -1.73 10.79 -0.82 70.698
741453.125 3669782.11 25.95 -1.81 11.45 -0.81 70.648
741451.62 3669782.19 26.73 -1.79 12.39 -0.81 70.757
741451.494 3669782.199 27.44 -1.69 12.51 -0.8 70.764
741451.124 3669782.224 28.45 -1.64 12.66 -0.8 70.757
741451.093 3669782.226 29.04 -1.64 13.17 -0.82 70.756
741450.784 3669782.247 29.16 -1.65 13.33 -0.81 70.75
741450.038 3669782.273 29.74 -1.68 12.94 -0.81 70.748
741449.912 3669782.27 29.08 -1.75 12.59 -0.83 70.751
741449.409 3669782.257 28.96 -1.77 13.05 -0.85 70.765
741448.312 3669782.218 29.16 -1.72 13.09 -0.86 70.784
741448.209 3669782.214 28.88 -1.71 13.13 -0.85 70.786
741448.005 3669782.206 29.47 -1.73 12.7 -0.85 70.788
741446.88 3669782.196 29.9 -1.73 13.37 -0.86 70.791
741446.72 3669782.197 31.07 -1.68 13.84 -0.85 70.79
741446.277 3669782.198 30.76 -1.67 13.48 -0.83 70.793
741445.926 3669782.2 30.68 -1.71 12.66 -0.84 70.8
741445.4 3669782.204 30.13 -1.75 13.02 -0.85 70.809
741444.805 3669782.205 29.27 -1.79 13.76 -0.86 70.814
741443.987 3669782.202 29.94 -1.82 13.72 -0.88 70.815
741443.681 3669782.202 30.02 -1.85 13.91 -0.9 70.816
741440.349 3669782.241 30.41 -1.85 13.99 -0.89 70.883
741440.288 3669782.243 30.02 -1.85 14.15 -0.89 70.883
741439.918 3669782.255 29.86 -1.85 13.64 -0.89 70.886
741439.854 3669782.257 30.02 -1.84 13.64 -0.9 70.887
741439.763 3669782.26 29.74 -1.85 12.9 -0.89 70.887
741439.732 3669782.261 28.61 -1.86 12.74 -0.9 70.888
741439.577 3669782.266 28.92 -1.81 12.63 -0.89 70.889
741438.645 3669782.3 28.69 -1.8 12.59 -0.88 70.908
741438.131 3669782.321 28.92 -1.8 12.7 -0.88 70.924
741437.617 3669782.342 28.81 -1.79 12.2 -0.89 70.939
741437.166 3669782.363 28.14 -1.8 12.16 -0.88 70.949
741436.676 3669782.385 27.79 -1.8 12.16 -0.9 70.96
741436.059 3669782.413 28.92 -1.79 12.27 -0.9 70.974
741435.113 3669782.465 28.41 -1.71 11.73 -0.87 70.983
741434.448 3669782.503 27.83 -1.72 11.61 -0.86 70.989
741433.918 3669782.527 27.48 -1.73 11.34 -0.87 70.993
741433.466 3669782.542 27.28 -1.69 11.26 -0.87 70.996
741433.053 3669782.556 26.77 -1.71 11.45 -0.87 70.998
741432.604 3669782.571 25.76 -1.78 11.53 -0.88 71.001
741431.629 3669782.586 25.76 -1.77 10.52 -0.87 71.011
741430.919 3669782.592 24.7 -1.8 10.36 -0.86 71.02
741429.88 3669782.614 24.31 -1.79 10.13 -0.87 71.022
741428.985 3669782.643 24.16 -1.75 10.01 -0.85 71.016
741428.305 3669782.665 24.16 -1.76 9.97 -0.86 71.015
741427.568 3669782.69 24.35 -1.73 9.85 -0.87 71.038
741427.043 3669782.707 24.2 -1.75 9.58 -0.89 71.055
741426.414 3669782.728 23.77 -1.72 9.42 -0.87 71.074
741425.506 3669782.746 23.57 -1.69 8.76 -0.87 71.069
741424.499 3669782.766 23.81 -1.69 9.3 -0.86 71.062
741423.535 3669782.79 23.73 -1.7 9.07 -0.87 71.074
741422.65 3669782.815 23.3 -1.71 9.58 -0.88 71.091
741421.533 3669782.849 23.34 -1.71 9.7 -0.87 71.099
741421.308 3669782.856 24.35 -1.71 10.28 -0.87 71.099
741419.623 3669782.904 24.55 -1.75 11.3 -0.88 71.101
741418.896 3669782.915 26.03 -1.75 11.96 -0.88 71.107
741418.177 3669782.927 27.13 -1.73 12.39 -0.88 71.113
741417.723 3669782.934 27.79 -1.77 12.78 -0.89 71.117
741417.125 3669782.942 29.12 -1.76 13.29 -0.91 71.121
741416.612 3669782.949 29.2 -1.76 13.68 -0.91 71.125
741416.101 3669782.956 29.7 -1.73 13.64 -0.89 71.128
741414.35 3669782.99 30.25 -1.73 13.41 -0.89 71.154
741414.007 3669782.997 29.63 -1.76 13.88 -0.88 71.159
741412.997 3669783.019 30.99 -1.74 14.73 -0.88 71.17
741412.38 3669783.032 32.05 -1.78 15.09 -0.88 71.173
741410.546 3669783.061 31.54 -1.8 14.93 -0.9 71.173
741409.494 3669783.071 30.68 -1.76 15.13 -0.89 71.166
741408.223 3669783.095 29.35 -1.75 14.58 -0.88 71.17
741407.626 3669783.109 29.2 -1.74 13.84 -0.86 71.175
741407.487 3669783.112 28.49 -1.73 13.37 -0.85 71.176
741406.935 3669783.125 27.67 -1.71 12.7 -0.86 71.181
741405.927 3669783.137 27.98 -1.71 12.7 -0.86 71.187
741404.453 3669783.15 26.85 -1.72 12.31 -0.85 71.186
741403.658 3669783.148 26.66 -1.69 12.12 -0.83 71.169
741403.125 3669783.147 26.15 -1.72 12.27 -0.85 71.158
741402.27 3669783.145 25.52 -1.74 11.65 -0.87 71.149
741401.3 3669783.144 25.02 -1.78 11.34 -0.88 71.155
741400.258 3669783.145 24.55 -1.78 11.34 -0.88 71.166
741399.937 3669783.151 24.2 -1.78 10.75 -0.88 71.175
741399.5 3669783.158 23.61 -1.76 10.59 -0.87 71.187
741399.004 3669783.167 24.2 -1.76 10.4 -0.87 71.201
741398.858 3669783.169 22.79 -1.76 10.05 -0.86 71.206
741395.683 3669783.221 22.13 -1.74 10.16 -0.86 71.218
741395.63 3669783.223 21.54 -1.74 9.38 -0.86 71.219
741395.574 3669783.224 22.05 -1.71 9.38 -0.85 71.219
741395.133 3669783.235 21.89 -1.69 9.5 -0.85 71.226
741394.417 3669783.251 22.16 -1.7 9.62 -0.84 71.238
741393.363 3669783.253 22.67 -1.67 9.81 -0.84 71.237
741392.281 3669783.245 23.22 -1.69 10.36 -0.84 71.232
741391.722 3669783.215 23.45 -1.7 10.4 -0.85 71.221
741391.121 3669783.182 23.02 -1.7 10.55 -0.85 71.208
741390.603 3669783.154 25.02 -1.71 12.43 -0.84 71.198
741388.742 3669782.987 24.35 -1.68 11.92 -0.84 71.223
741388.531 3669782.965 25.91 -1.69 12.39 -0.83 71.233
741388.138 3669782.925 26.19 -1.68 12.74 -0.84 71.251
741387.775 3669782.888 26.58 -1.67 12.08 -0.84 71.267
741387.291 3669782.839 26.34 -1.67 12.7 -0.83 71.29
741386.573 3669782.774 26.7 -1.67 13.52 -0.83 71.29
741385.533 3669782.679 27.09 -1.74 13.17 -0.85 71.289
741385.277 3669782.656 27.36 -1.74 12.7 -0.84 71.29
741384.361 3669782.573 27.52 -1.67 13.6 -0.84 71.292
741383.25 3669782.469 27.16 -1.67 13.6 -0.83 71.287
741383.06 3669782.451 27.56 -1.63 13.52 -0.83 71.286
741382.373 3669782.386 28.49 -1.62 14.03 -0.83 71.284
741382.091 3669782.36 29.27 -1.6 15.13 -0.85 71.283
741381.74 3669782.327 29.16 -1.58 15.01 -0.85 71.283
741380.237 3669782.198 29.78 -1.57 14.7 -0.84 71.308
741380.069 3669782.184 29.94 -1.54 13.8 -0.82 71.312
741379.9 3669782.17 29.7 -1.47 13.95 -0.81 71.317
741379.296 3669782.153 29.98 -1.45 13.95 -0.82 71.314
741378.779 3669782.141 30.09 -1.47 14.15 -0.83 71.31
741378.608 3669782.137 28.96 -1.46 13.72 -0.81 71.308
741377.654 3669782.208 29.47 -1.49 13.91 -0.81 71.302
741376.352 3669782.415 28.41 -1.52 13.68 -0.81 71.302
741376.022 3669782.484 28.49 -1.54 13.33 -0.8 71.304
741375.957 3669782.498 27.71 -1.56 13.56 -0.79 71.304
741375.506 3669782.618 27.83 -1.6 14.93 -0.8 71.316
741374.951 3669782.8 28.88 -1.66 15.83 -0.81 71.345
741373.145 3669783.715 28.57 -1.72 14.97 -0.79 71.372
741372.903 3669783.976 28.49 -1.73 15.87 -0.78 71.348
741372.716 3669784.202 28.92 -1.78 15.01 -0.77 71.324
741371.553 3669786.861 27.98 -1.79 15.09 -0.77 71.151
741371.503 3669787.217 26.46 -1.85 14.66 -0.75 71.142
741371.503 3669787.217 27.05 -1.81 13.99 -0.74 71.142
741371.478 3669787.398 26.77 -1.79 13.8 -0.73 71.137
